"name","st_x","st_y"
"中国农业银行ATM","121.499104","31.269539"
"中国农业银行24小时自助银行(娄塘支行)","121.217256","31.428933"
"交通银行24小时自助银行(四川北路支行)","121.479412","31.265312"
"交通银行(松江支行)","121.227033","31.014404"
"交通银行24小时自助银行(松江支行)","121.227033","31.01438"
"上海银行24小时自助银行(虹桥东苑北)","121.372944","31.168906"
"友利银行24小时自助银行","121.371544","31.170172"
"中国建设银行24小时自助银行(真新支行)","121.375963","31.246109"
"中国邮政储蓄银行(宝林八村支行)","121.49404","31.405894"
"中国建设银行24小时自助银行(东林路支行)","121.493628","31.40584"
"浙江民泰商业银行(上海分行)","121.413165","31.186354"
"中国农业银行24小时自助银行(海阳路支行)","121.502512","31.157511"
"中国农业银行24小时自助银行(樱桃苑分理处)","121.523589","31.146827"
"中国银行ATM","121.427999","31.218864"
"中国建设银行24小时自助银行(上海卢湾支行)","121.47121","31.207085"
"中国农业银行(赵巷支行)","121.198247","31.148952"
"温州银行(上海杨浦支行)","121.517579","31.302088"
"汇丰银行24小时自助银行(上海漕溪路支行)","121.437749","31.191486"
"中国农业银行24小时自助银行(孙桥现代农业开发区支行)","121.630798","31.185909"
"上海农商银行(杨园支行)","121.63343","31.304868"
"中国建设银行(新闸路支行)","121.4459","31.22921"
"中信银行24小时自助银行(打浦桥支行)","121.467381","31.204288"
"上海农商银行(松隐支行)","121.240274","30.894424"
"上海银行ATM","121.53311","31.233773"
"上海银行24小时自助银行","121.468965","31.251997"
"中国光大银行24小时自助银行(彭浦支行)","121.456446","31.313269"
"中国邮政储蓄银行24小时自助银行(思南路支行)","121.466094","31.219346"
"上海农商业银行ATM(西虹桥支行)","121.304619","31.178853"
"南洋商业银行(上海虹桥支行)","121.406321","31.206896"
"潘石邮政储蓄","121.638581","31.416605"
"上海浦东发展银行(崇明支行)","121.427803","31.625716"
"上海金山惠民村镇银行24小时自助银行(枫泾支行)","121.014822","30.893532"
"上海宝隆美爵酒店-自动取款机","121.48765","31.29672"
"浙江泰隆商业银行(青浦支行)","121.135927","31.145922"
"中国邮政邮政储蓄(云山路邮政所)","121.575891","31.24425"
"上海浦东发展银行ATM(人民广场)","121.47452","31.232871"
"上海浦东发展银行(商飞大厦支行)","121.485189","31.183748"
"ATM自动取款机","121.493441","31.282362"
"中国农业银行24小时自助银行(上海金桥支行营业部)","121.597211","31.248612"
"EanK24h自助银行服务","121.504214","31.179387"
"庭睿金融(世界广场店)","121.51495","31.23232"
"上海浦东发展银行(北门路支行)","121.395484","31.627025"
"宁波通商银行(青浦支行)","121.101018","31.146099"
"上海农商银行(甘泉分理处)","121.442366","31.264534"
"上海浦东发展银行(宝山支行)","121.487179","31.396145"
"上海浦东发展银行24小时自助银行(宝山支行)","121.487166","31.396141"
"上海农商银行(上南分理处)","121.495941","31.170536"
"浙江泰隆商业银行(松江城区支行)","121.208518","31.00949"
"上海浦东发展银行ATM(上海万豪虹桥大酒店)","121.37679","31.19149"
"中国邮政24小时自助银行服务","121.455244","31.189769"
"上海浦东发展银行(永银大厦支行)","121.480538","31.224384"
"上海农商银行24小时自助银行(港西支行)","121.415106","31.688509"
"上海浦东发展银行(新松江路支行)","121.211404","31.039101"
"中国储蓄银行24自助服务","121.539579","31.293771"
"挪威银行上海代表处","121.50416","31.240989"
"秉承金融","121.47135","31.20146"
"24HOUR自助银行服务","121.507597","31.264706"
"上海浦东发展银行(局门路小微支行)","121.482765","31.206069"
"上海浦东发展银行24小时自助银行(局门路小微支行)","121.482743","31.206061"
"上海农村商业银行ATM(杨行支行)","121.441701","31.367977"
"上海浦东发展银行(康桥社区支行)","121.564693","31.147533"
"浙江泰隆商业银行","121.378359","31.110999"
"上海浦东发展银行(同济新村社区支行)","121.509396","31.281464"
"富邦银行(长宁支行)","121.413958","31.217915"
"上海市农村商业银行ATM(石湖荡支行)","121.120349","30.98459"
"中国邮政储蓄银行ATM","121.59898","31.64273"
"交通银行24小时自助银行(棋盘路)","121.254169","31.396786"
"浙江泰隆商业银行24小时自助银行(浦东支行)","121.514508","31.173318"
"中国储蓄银行24小时自助银行服务(高桥支行)","121.585753","31.336228"
"天津银行24小时自动银行","121.479689","31.210676"
"上海浦东发展银行ATM(新元南路)","121.820472","30.871888"
"上海市农村商业银行ATM(长江西路分理处)","121.446379","31.332759"
"上海浦东发展银行24小时自助银行(华新支行)","121.231285","31.238439"
"上海浦东发展银行(华新支行)","121.231254","31.23842"
"上海市农商银行ATM(江川支行)","121.428714","31.014019"
"上海浦东发展银行24小时自助银行(杨浦支行)","121.520898","31.28964"
"中国邮政24小时自助服务","121.470055","31.297282"
"上海浦东发展银行24小时自助银行(中华路社区支行)","121.498644","31.223041"
"中国工商银行ATM(医学院路)(装修中)","121.453702","31.198051"
"浙江泰隆商业银行(南汇支行)","121.751877","31.040844"
"中国银行(四川北路支行)","121.481404","31.268603"
"盐业银行","121.48469","31.240639"
"上海市农村商业银行ATM","121.400882","30.957978"
"上海农村商业银行ATM(华新支行)","121.223287","31.244979"
"中国邮政(月浦邮政支局)","121.42712","31.417889"
"上海浦东发展银行(长桥社区支行)","121.43876","31.135051"
"中国工商银行(田林路支行)","121.419064","31.170681"
"鑫霓金融","121.444331","31.225513"
"上海浦东中银富登村镇银行","121.703883","31.195038"
"上海浦东发展银行(浦东南路支行)","121.519231","31.218834"
"上海崇明沪农商村镇银行24小时自助银行","121.399244","31.619494"
"上海崇明沪农村商业银行","121.399069","31.61952"
"北京银行(上海黄浦支行)","121.486417","31.230754"
"中国银行(凤溪支行)","121.227231","31.199243"
"汲浜邮政储蓄ATM","121.757361","31.525884"
"中国邮政24小时自助银行(顾村支行)","121.406592","31.351333"
"上海浦东发展银行24小时自助银行(陆家嘴支行)","121.524451","31.229282"
"上海浦东发展银行(陆家嘴支行)","121.524965","31.229017"
"自助取款机","121.525641","31.211658"
"上海浦东发展银行24小时自助银行(临空支行)","121.358866","31.220191"
"上海浦东发展银行(国际机场支行)","121.802287","31.149825"
"交通银行(上海武昌路支行)","121.485298","31.247902"
"上海农商银行ATM(金桥翡翠坊)","121.592601","31.261084"
"中国农业银行(外滩支行)","121.489945","31.24008"
"中国光大银行(外滩支行)","121.490064","31.241035"
"中国农业银行(朱泾支行)","121.162058","30.894317"
"上海浦东发展银行24小时自助银行(上海浦江支行)","121.504716","31.082542"
"上海浦东发展银行自助银行(南京西路支行)","121.444134","31.222587"
"上海浦东发展银行ATM(虹桥综合交通枢纽)","121.348068","31.18548"
"中国农业银行(陈家镇支行)","121.806217","31.499145"
"华夏银行24小时自助银行(斜土东路支行)","121.486074","31.207486"
"中国邮政(上海普陀区新村路支行)","121.42866","31.265658"
"裕安邮政储蓄ATM(裕安营业所)","121.836561","31.525451"
"上海农商银行24小时自助银行(松江新城区支行)","121.210971","31.039077"
"上海农商银行(松江新城区支行)","121.210841","31.039078"
"中国农业银行(上海江桥支行)","121.34575","31.257871"
"上海浦东发展银行(兴运社区支行)","121.581637","31.284116"
"加拿大帝国商业银行有限公司上海代表处","121.47668","31.23294"
"广东发展银行(爱思大厦)","121.487196","31.250621"
"上海浦东发展银行货币兑换机(上海古井假日酒店)","121.43351","31.23789"
"金葵花理财中心","121.480168","31.226534"
"上海农商银行24小时自助银行","121.343605","31.47831"
"印度旁遮普国家银行上海代表处","121.520144","31.230316"
"携程外币兑换(正大广场取钞点)","121.499245","31.236834"
"中银信用卡(国际)有限公司上海代表处","121.444736","31.220062"
"城市商业银行资金清算中心","121.520174","31.228778"
"上海银行24小时自助银行(豫园支行)","121.490721","31.222193"
"华夏银行24小时自助银行(报春路)","121.388752","31.124287"
"上海农商银行(金汇支行)","121.49888","30.9883"
"中国光大银行24小时自助银行(华新支行)","121.231154","31.239039"
"上海农商银行24小时自助银行","121.402104","31.275977"
"上海农商银行(柘林支行)","121.475131","30.83005"
"中国银行(周浦支行)","121.56816","31.1152"
"中国农业银行(上海金山支行)","121.339127","30.739947"
"中国银行(淮海支行)","121.45401","31.214824"
"上海松江民生村镇银行(车墩支行)","121.31568","31.01285"
"24自助银行服务","121.548912","31.208925"
"瀚良金融","121.49029","31.24628"
"韩国输出入银行(上海代表处)","121.40651","31.206898"
"民生村镇银行(上海南翔支行)","121.320022","31.28851"
"ATM(方浜中路)","121.491444","31.225731"
"上海浦东发展银行24小时自助银行(江海支行)","121.458965","30.905571"
"上海浦东发展银行(江海支行)","121.458995","30.905496"
"中国农业银行24小时自助银行","121.70731","31.167869"
"日本蓝天银行股份有限公司上海代表处(陆家嘴环路)","121.507388","31.240185"
"上海浦东发展银行信用卡中心销售办公室","121.529685","31.221481"
"日本蓝天银行股份有限公司上海代表处(奉贤路)","121.45568","31.228616"
"意大利维琴察人民银行合作股份有限公司上海代表处","121.447027","31.215316"
"上海浦东发展银行(信用卡中心)","121.532998","31.216376"
"温州银行(上海墨玉路社区支行)","121.162955","31.291919"
"中国银行(蒙自路支行)","121.479321","31.202202"
"温州银行(上海新村路社区支行)","121.412896","31.266596"
"中国农业银行(上海天宝路支行)","121.499305","31.269447"
"交通银行(上海同济支行)","121.50764","31.282132"
"上海农商银行ATM(共富分理处)","121.427062","31.349313"
"中国农业银行ATM(解放中路)","121.468182","30.91672"
"中国农业银行(上海马桥支行)","121.36975","31.02976"
"中国银行ATM(淮海中路)","121.458936","31.217557"
"中国农业银行24小时自助银行(上海普陀支行营业部)","121.413655","31.239851"
"交通银行24小时自助银行(凌兆支行)","121.499","31.143992"
"中国农业银行(海鸥大厦支行)","121.35084","30.730069"
"交通银行ATM(腾越路)","121.549839","31.271757"
"中国农业银行24小时自助银行(平凉路)","121.547321","31.271436"
"中国农业银行24小时自助银行(长岭路)","121.519037","31.283075"
"中国农业银行24小时自助银行(南外滩支行)","121.498208","31.216545"
"印度同心银行上海代表处","121.50044","31.234044"
"中国农业银行(万祥支行)","121.814417","30.969928"
"中国光大银行24小时自助银行(九亭支行)","121.33004","31.125607"
"中国农业银行(上海盈浦支行)","121.101137","31.145984"
"兴业银行(上海浦东支行)","121.524657","31.229178"
"中国银行ATM","121.309167","31.289267"
"平安银行(上海交易所支行)","121.53336","31.226452"
"上海农商银行(华亭支行)","121.283582","31.470721"
"交通银行(临港新城支行)","121.820129","30.871922"
"中国农业银行(嘉定开发区支行)","121.251589","31.365522"
"上海农商银行(庙行支行)","121.437386","31.320713"
"上海农商银行(石湖荡支行)","121.1204","30.984546"
"中国工商银行离行式自助服务区(上海分行卢湾淮海中路第一支行上海航空公司)","121.350639","31.195833"
"新银大厦农行租赁中心","121.40289","31.17225"
"上海浦东发展银行货币兑换机(茂业华美达广场)","121.55436","31.18275"
"交行卡中心","121.600664","31.179943"
"上海浦东发展银行货币兑换机(上海大华锦绣假日酒店)","121.53271","31.181"
"中国农业银行24小时自助银行(崇明支行)","121.396177","31.620328"
"上海银行崇明支行城桥镇社区金融安全服务点","121.39921","31.636597"
"中国农业银行(上海嘉西支行)","121.238633","31.372424"
"上海农商银行(望新支行)","121.150522","31.349217"
"上海农商银行(龙柏分理处)","121.365428","31.176648"
"中国农业银行(现代农业开发区支行)","121.630812","31.185829"
"招商银行24小时自助银行(丽园路)","121.476853","31.206583"
"中国民生银行(上海新昌城社区支行)","121.466162","31.238806"
"渣打银行(上海杨浦支行)","121.489958","31.294379"
"中国银行24小时自助银行(长阳路支行)","121.525994","31.265416"
"交通银行(上海奉浦支行)","121.462191","30.934194"
"中国农业银行(上海塔汇分理处)","121.178942","30.973661"
"阿联酋阿布扎比第一银行上市股份公司上海代表处","121.507499","31.240218"
"瑞士盈丰银行股份有限公司上海代表处","121.507366","31.240153"
"南非第一兰特银行有限公司上海代表处","121.433692","31.215493"
"中国农业银行24小时自助银行(灵石路)","121.43065","31.275435"
"交通银行24小时自助银行(松江工业区支行)(装修中)","121.255943","31.016376"
"中国农业银行24小时自助银行(湖北路支行)","121.480568","31.234154"
"中国农业银行24小时自助银行(滨江支行)","121.458933","31.186582"
"交通银行24小时自助银行(广凉支行)","121.469567","31.283031"
"中国邮政储蓄银行24小时自助银行(戬浜营业所)","121.295892","31.378084"
"中国邮政储蓄银行24小时自助银行(培华营业所)","121.557677","31.193664"
"中国建设银行24小时自助银行","121.254521","31.271237"
"中国邮政储蓄银行(长风营业所)","121.402582","31.231626"
"中国建设银行ATM","121.37031","31.176139"
"中国建设银行24小时自助银行(上海水城路支行)","121.390629","31.210556"
"中国建设银行24小时自助银行(昆明路)","121.507868","31.255998"
"中国邮政储蓄银行(美兰湖支行)","121.35424","31.401954"
"中国邮政储蓄银行ATM(宝林八村支行)","121.494095","31.405914"
"中国邮政储蓄银行ATM(天目路支行)","121.475386","31.248961"
"中国邮政储蓄银行(衡山路营业所)","121.444979","31.202403"
"中国邮政储蓄银行24小时自助银行","121.492355","31.381202"
"中国建设银行ATM(龙华支行)","121.449848","31.173045"
"中国工商银行(上海市地铁五角场站支行)","121.51459","31.298441"
"中国建设银行24小时自助银行(上海通富路支行)","121.615836","31.53656"
"浙商银行24小时自助银行(上海分行)","121.460847","31.226647"
"中国建设银行(卢湾支行)","121.471136","31.20685"
"中国工商银行(浦江高科技园支行)","121.520645","31.091114"
"中国工商银行(曲阳路支行)","121.490379","31.28001"
"中国银行(凉城支行)","121.469753","31.286941"
"上海银行ATM(昌徐路)","121.250491","31.408747"
"中国工商银行24小时自助银行(彭浦新村支行)","121.447171","31.317529"
"中国工商银行24小时自助银行(都市路支行)","121.406186","31.069621"
"中国建设银行ATM","121.364652","31.119567"
"中国工商银行离行式自助服务区(上海分行闵行江川支行闵行电力学院)","121.435029","31.031388"
"中国建设银行24小时自助银行(虹口支行)","121.489415","31.247673"
"中国工商银行24小时自助银行(泗泾支行)","121.276357","31.115801"
"中国邮政储蓄银行(临沂支行)","121.513488","31.194746"
"中国工商银行(洞泾支行)","121.264131","31.081932"
"中国建设银行24小时自助银行(上海贵都路支行)","121.403636","31.074185"
"中国工商银行(行知路支行)","121.415966","31.283582"
"中国工商银行(上海市荣乐西路支行)","121.198816","31.016515"
"中国建设银行(绥化路支行)","121.432745","31.405861"
"中国建设银行24小时自助银行","121.461109","31.064279"
"中国工商银行ATM(仲盛世界商城)","121.388195","31.107392"
"中国建设银行(上海庙前街支行)","121.234619","31.006495"
"中国邮政储蓄银行24小时自助银行(田园营业所)","121.400512","31.084026"
"上海浦东恒通村镇银行","121.542284","31.239056"
"首都银行(上海浦东支行)","121.531862","31.224523"
"浙江泰隆商业银行ATM","121.460688","30.937882"
"晋城银行","121.429733","31.212406"
"医谷商务酒店-自动取款机","121.62758","31.101419"
"中国建设银行24小时自助银行","121.414071","31.199872"
"上海浦东发展银行(期交所支行)","121.536429","31.224936"
"中国农业银行(平顺路支行)","121.455154","31.318817"
"中信银行24小时自助银行(沪西支行)","121.405113","31.210782"
"招商银行ATM(汇金百货)","121.404799","31.211594"
"中国邮政储蓄银行24小时自助银行(上海闵行区北桥支行)","121.408734","31.042518"
"中国邮政储蓄银行(新建路)","121.408689","31.042437"
"中国工商银行24小时自助银行(上海市第二支行)","121.493277","31.198229"
"中国工商银行(上海市第二支行)","121.49335","31.198306"
"中国建设银行(上海新德路支行)","121.687262","31.195425"
"汇丰银行(上海外滩支行)","121.490715","31.234689"
"上海农商银行24小时自助银行(洪庙支行)","121.681503","30.924738"
"德意志银行(国金中心分行)","121.502072","31.237214"
"中国银行ATM(中银大厦南)","121.503329","31.238484"
"中国农业银行24小时自助银行(太日支行)","121.564954","30.982641"
"中国邮政储蓄银行(杨浦区支行)","121.532973","31.260832"
"中国农业银行ATM(江湾储蓄所)","121.478937","31.304493"
"中国银行ATM(前京大道)","121.34761","30.73184"
"上海银行(上海市总行)","121.504636","31.239891"
"中国银行ATM(中银大厦西)","121.506699","31.240119"
"上海银行(黄金城道)","121.395738","31.194589"
"招商银行24小时自助银行(上海黄金城道支行)","121.394651","31.194317"
"中国建设银行24小时自助银行(上海广中路支行)","121.4654","31.279217"
"中国农业银行(上海株洲路支行)","121.46542","31.279093"
"上海银行24小时自助银行(东明路支行)","121.525263","31.146869"
"招商银行(顾村支行)","121.371285","31.346184"
"中国农业银行(顾村公园支行)","121.37117","31.346341"
"上海农商银行(裕鸿佳苑分理处)","121.847788","31.521142"
"中国光大银行(卢湾支行)","121.482303","31.218486"
"中国农业银行(期货大厦支行)","121.535298","31.225542"
"中国光大银行(期交所支行)","121.535279","31.224771"
"华夏银行(上海自贸试验区分行营业部)","121.606511","31.315529"
"中国农业银行(上海自贸试验区分行)","121.605665","31.314155"
"上海银行24小时自助银行(浦江高科技园区支行)","121.507871","31.096608"
"中国银行(大宁支行)","121.439543","31.271108"
"中国银行24小时自助银行(大宁路支行)","121.439523","31.271056"
"中国银行(九亭镇支行)","121.330853","31.132743"
"中国银行24小时自助银行(九亭镇支行)","121.331125","31.132899"
"渤海银行24小时自助银行(徐汇支行)","121.454825","31.20071"
"江苏银行ATM(上海徐汇支行)","121.45532","31.201788"
"渤海银行24小时自助银行(上海虹口支行)","121.494363","31.260761"
"上海农商银行(陈家镇支行)","121.806097","31.49906"
"上海农商银行24小时自助银行(陈家镇支行)","121.806199","31.498982"
"中信银行24小时自助银行(上海浦东分行)","121.523962","31.229359"
"交通银行24小时自助银行(上海浦东分行)","121.522761","31.229698"
"中国农业银行(上海东昌支行)","121.52289","31.228956"
"交通银行(上海浦东分行)","121.522648","31.229789"
"中国银行(华新支行)","121.231081","31.239514"
"上海农商银行24小时自助银行(华新支行)","121.231258","31.238556"
"中国银行24小时自助银行(华新支行)","121.231081","31.239393"
"中国银行24小时自助银行(新桥支行)","121.308487","31.060456"
"中国银行24小时自助银行(友谊路支行)","121.482126","31.405487"
"交通银行ATM(临湖路)","121.219596","31.094522"
"中国银行ATM(古棕路)","121.912132","30.879846"
"中国银行24小时自助银行(巨峰路支行)","121.598851","31.28043"
"交通银行ATM(林天路)","121.080536","30.942117"
"上海农商银行24小时自助银行(施湾支行)","121.757484","31.148373"
"交通银行(杨行支行)","121.44319","31.365479"
"中国银行24小时自助银行(朱泾支行)","121.167551","30.897116"
"上海农商银行24小时自助银行(龙水南路分理处)","121.455751","31.153567"
"交通银行(宝山支行)","121.496321","31.373352"
"交通银行24小时自助银行(上海高化支行)","121.581421","31.27436"
"上海农商银行ATM(淞虹路支行)","121.36169","31.220537"
"上海农商银行ATM(人民东路分理处)","121.772742","31.048922"
"上海农商银行24小时自助银行(御桥分理处)","121.572969","31.158355"
"中国银行ATM(左旋路)","121.506509","30.831954"
"交通银行24小时自助银行(丰庄路)","121.360432","31.242227"
"中国银行24小时自助银行(玉树路支行)","121.208745","31.011903"
"中国银行24小时自助银行(周浦支行)","121.568097","31.115474"
"上海农商银行24小时自助银行(北外滩支行)","121.501375","31.251596"
"中国银行24小时自助银行(七宝万科广场)","121.35016","31.15412"
"交通银行24小时自助银行(东阔生活广场)","121.45009","31.12714"
"交通银行24小时自助银行(关岳路)","121.586494","31.119574"
"中国农业银行(淞南支行)","121.490925","31.345872"
"北京银行24小时自助银行(天通庵路)","121.478345","31.265309"
"北京银行ATM(宝山支行)","121.484789","31.389495"
"中国农业银行(上海谈家渡支行)","121.419298","31.236386"
"北京银行24小时自助银行(上海松江支行)","121.213777","31.039112"
"中国农业银行(上海天山支行)","121.384689","31.21563"
"中国农业银行ATM(上海超飞捷服装批发市场)","121.478551","31.245795"
"上海银行24小时自助银行(川沙支行)","121.698948","31.190505"
"交通银行ATM(沪闵路)","121.401997","31.067268"
"上海银行ATM(黄浦支行)","121.424498","31.226963"
"上海银行24小时自助银行(自忠支行)","121.479105","31.209629"
"交通银行ATM(云台路)","121.513494","31.148379"
"中国光大银行(联洋支行)","121.55442","31.224134"
"交通银行24小时自助银行(周浦支行)","121.576091","31.117326"
"上海银行24小时自助银行(大通支行)","121.447736","31.239916"
"中国光大银行(上海南翔支行)","121.303495","31.295686"
"交通银行24小时自助银行","121.422004","31.005157"
"交通银行ATM(申港路)","121.326116","31.021608"
"中国光大银行(九亭支行)","121.330131","31.125603"
"上海银行24小时自助银行(市北工业园区支行)","121.436998","31.293038"
"中信银行(古北支行)","121.39779","31.194838"
"中信银行(虹桥支行)","121.4079","31.203523"
"上海银行24小时自助银行(曹杨支行)","121.405852","31.238209"
"中国光大银行(上海分行)","121.519974","31.231111"
"中信银行(上海闸北支行)","121.450751","31.257322"
"交通银行24小时自助银行(民生路支行)","121.543477","31.232614"
"中信银行(打浦桥支行)","121.467348","31.204627"
"交通银行(上海中山北路支行)","121.420215","31.24143"
"上海银行总行信息技术部","121.66962","31.247553"
"上海农商银行24小时自助银行(大盈支行)","121.090942","31.213594"
"招商银行ATM","121.436263","31.17417"
"上海农商银行24小时自助银行(顾唐路)","121.667208","31.211662"
"上海农商银行ATM","121.586693","31.115274"
"上海农商银行ATM(新桥支行)","121.313932","31.063703"
"上海农商银行24小时自助银行(赵巷支行)","121.195345","31.148941"
"交通银行(上海凌兆支行)","121.499032","31.143932"
"交通银行(上海田林支行)","121.424112","31.172095"
"上海农商银行24小时自助银行服务","121.349828","31.157932"
"交通银行ATM","121.345009","31.064053"
"中国民生银行24小时自助银行(临汾路)","121.456519","31.311005"
"中国民生银行ATM(复旦大学附属华山医院门诊楼)","121.443488","31.216654"
"上海银行(淮海中路支行)","121.467811","31.220589"
"上海农商银行24小时自助银行(大场支行)","121.422526","31.301393"
"交通银行(上海南方商城支行)","121.403327","31.133711"
"北京银行ATM(恭城路)","121.434985","31.19816"
"上海农商银行24小时自助银行(方泰支行)","121.218282","31.316325"
"平安银行ATM(崇明西门路)","121.399124","31.637503"
"平安银行24小时自助银行(上海南汇支行)","121.774059","31.049002"
"平安银行24小时自助银行","121.552089","31.360423"
"中国银行ATM","121.51757","31.251709"
"中国农业银行(上海鲁班路支行)","121.477869","31.19927"
"中国银行ATM(上海日航饭店)","121.437279","31.217559"
"中信银行24小时自助银行(北外滩支行)","121.513226","31.251312"
"平安银行ATM","121.273091","31.363535"
"中信银行24小时自助银行(上海中信广场支行)","121.483684","31.24783"
"中国农业银行(共富路支行)","121.425278","31.348887"
"上海银行","121.412253","31.268274"
"平安银行24小时自助银行(七宝支行)","121.382013","31.165464"
"交通银行24小时自助银行(绿地名人坊南)","121.498286","31.217878"
"平安银行24小时自助银行(上海徐家汇支行)","121.436265","31.201674"
"平安银行(长白新城社区支行)","121.543217","31.293177"
"平安银行(上海西南支行)","121.435788","31.181891"
"中信银行24小时自助银行(上海市中支行)","121.466215","31.227678"
"平安银行24小时自助银行","121.40083","31.208775"
"交通银行24小时自助银行(黄金城道支行)","121.404746","31.194817"
"平安银行(上海花木支行)","121.56173","31.211262"
"中国民生银行24小时自助银行(上海陆家嘴支行)","121.53886","31.234031"
"中国民生银行24小时自助银行(东门支行)","121.493425","31.212938"
"南京银行24小时自助银行(上海杨浦支行)","121.532279","31.298473"
"平安银行24小时自助银行","121.593676","31.281498"
"交通银行ATM","121.416665","31.218352"
"中国银行ATM(蓝天宾馆)","121.517001","31.298399"
"交通银行24小时自助银行(上海泗泾支行)","121.260348","31.117701"
"平安银行(上海禹州国际社区支行)","121.612115","31.255328"
"招商银行24小时自助银行(真金路自助银行)","121.406111","31.283541"
"中国银行24小时自助银行(下院)","121.43115","31.021414"
"招商银行24小时自助银行(上海闵行支行)","121.372317","31.105451"
"中国银行ATM(北青公路大漕河桥)","121.152543","31.187661"
"招商银行24小时自助银行(迎宾路)(装修中)","121.42199","31.141916"
"上海农商银行24小时自助银行","121.286028","31.357664"
"中国银行ATM(新元南路)","121.819607","30.872696"
"上海银行(金桥支行)","121.576493","31.247542"
"中国银行24小时自助银行(月工路)","121.346552","30.808479"
"中国银行24小时自助银行(松江新城支行)","121.221239","31.033081"
"中国银行ATM(虹桥枢纽)","121.328178","31.193228"
"上海银行(大柏树支行)","121.490239","31.279394"
"上海农商银行24小时自助银行(齐贤支行)","121.494974","30.958542"
"上海农商银行ATM(向化支行)","121.721563","31.521281"
"上海农商银行ATM(五效分理处)","121.675231","31.534858"
"中国银行ATM(人民西路)","121.734461","31.048593"
"上海农商银行(长江南路支行)","121.478942","31.338428"
"中国光大银行(大唐盛世社区支行)","121.560797","31.207506"
"中国银行24小时自助银行(九干公路)","121.288035","31.127962"
"中国光大银行(上海隆昌支行)","121.541876","31.27621"
"中国民生银行24小时自助银行(福山支行)","121.517362","31.210001"
"中国光大银行(南市支行)","121.487418","31.212195"
"浙江民泰商业银行(普陀支行)","121.395875","31.228919"
"中国民生银行24小时自助银行(恒大星级公寓北)","121.511946","31.169936"
"浙江民泰商业银行(龙翔路)","121.343864","30.749401"
"中国民生银行24小时自助银行(绣川路)","121.693328","31.180443"
"上海农商银行(新场支行)","121.643361","31.02424"
"上海银行(周家渡支行)","121.501859","31.18158"
"上海银行(长宁支行)","121.391267","31.202858"
"中国光大银行(花木支行)","121.536575","31.206303"
"中国民生银行24小时自助银行(淮海支行)","121.457067","31.212344"
"上海农商银行ATM(虹桥支行)","121.388181","31.178049"
"上海农商银行ATM(山阳支行)","121.370113","30.765588"
"上海农商银行24小时自助银行(金山工业区支行)","121.344535","30.848892"
"上海农商银行ATM(石化分理处)","121.336685","30.726247"
"上海农商银行24小时自助银行(新农支行)","121.207044","30.892093"
"上海农商银行(南区分理处)","121.241764","31.364405"
"中国银行ATM(金虹桥国际中心)","121.403049","31.20925"
"中国银行24小时自助银行(国权路)","121.516166","31.288016"
"中国银行ATM(近铁城市广场)","121.382805","31.232452"
"中国银行24小时自助银行(万航渡路支行)","121.436412","31.226855"
"中国银行24小时自助银行(八一路分理处)","121.188112","31.20003"
"上海农商银行(泥城新城分理处)","121.826908","30.902664"
"中国银行ATM(航华支行)","121.354592","31.176198"
"中国银行ATM(上海漕河泾万丽酒店)","121.39707","31.165189"
"上海农商银行(南汇新城支行)","121.923641","30.897968"
"上海农商银行24小时自助银行(华亭支行)","121.283712","31.47087"
"中国银行24小时自助银行(锦川路结字盘港桥)","121.69951","31.184403"
"中国银行24小时自助银行(新天地支行)","121.473799","31.219706"
"中国农业银行(上海市分行营业部)","121.482289","31.231099"
"上海农商银行24小时自助银行","121.730061","30.897921"
"上海农商银行ATM(新浜支行)","121.06694","30.933609"
"上海农商银行24小时自助银行(钱圩支行)","121.248068","30.775481"
"中国银行24小时自助银行(龙华东路支行)","121.473342","31.193197"
"中国农业银行(上海江苏路支行)","121.43153","31.218818"
"中国银行24小时自助银行(建国西路支行)","121.459918","31.205517"
"上海农商银行24小时自助银行(廊下支行)","121.19181","30.787824"
"中国农业银行(上海天潼支行)","121.478964","31.243579"
"上海农商银行24小时自助银行","121.670259","31.394025"
"上海农商银行24小时自助银行(洞泾支行)","121.267394","31.081327"
"中国光大银行(静安支行)","121.457859","31.233581"
"上海农商银行24小时自助银行","121.866545","30.978455"
"中国民生银行24小时自助银行(神州路)","121.622481","30.913656"
"中国民生银行24小时自助银行(上海外高桥支行)","121.589551","31.339381"
"中国民生银行ATM(龙华老街)","121.452075","31.174082"
"中国民生银行24小时自助银行(上海西南支行)","121.46025","31.202243"
"中国民生银行24小时自助银行(东方支行)","121.497667","31.163232"
"中信银行(上海虹桥商务区支行)","121.31389","31.203"
"上海农商银行(头桥支行)","121.645483","30.946636"
"中信银行(北外滩支行)","121.513348","31.251349"
"上海农商银行(四团支行)","121.719367","30.939597"
"上海农商银行ATM(劳动路)","121.322578","31.44457"
"上海农商银行(合兴分理处)","121.711337","31.584381"
"中信银行(漕河泾支行)","121.415873","31.173313"
"上海浦东发展银行(枫泾支行)","121.015742","30.895373"
"上海浦东发展银行(浦江支行)","121.504693","31.082694"
"上海浦东发展银行(西藏南路支行)","121.484973","31.214637"
"上海市农村商业银行ATM(福海路分理处)","121.253219","31.369833"
"温州银行","121.395514","31.626555"
"中国农业银行上海市分行信用卡中心","121.480643","31.234136"
