name,price,green_rate,plot_ratio,address
建平小区,5337,,,"贾汪/步行街/建平路,近文化路"
中南中山府,11656,,,鼓楼/清水湾/华润路173号
大许村雨露花园,2500,,,铜山/檀香山/振兴路
鑫源小区,2500,,,沛县/其它/钢城大道
吉田商务广场（商住楼）,8171,,,新城区/新市政府/镜泊西路5号
南湖月亮湾小区,4970,,,贾汪/青山泉镇/将军大街
翰城国际,5917,,,贾汪/新夏路口/鲁尔大道
数码港市场,4060,,,丰县/城区/解放大道23号
田巷花园,5263,,,"铜山/铜山新区/汉何路,近311国道"
中梁阳光城钟吾首府,10000,,,新沂/新沂市区/临沭中路95号
泉城花都E,4258,,,贾汪/新夏路口/马山路
中茵广场,0,,,新城区/新市政府/楚韵路
中江文华苑,5552,,,"沛县/沛县市区/新沛路,近青年路"
民和公寓,3850,,,贾汪/青山泉镇/民和路
中和南院,10899,,,铜山/铜山万达/湘江路7号
中和南院(别墅),11967,,,铜山/铜山万达/湘江路7号
陆港小镇,4956,,,睢宁/城区/新华东路8号
东泰苑,4446,,,邳州/邳州市区/东兴路31号
特教中心教师公寓,7038,,,鼓楼/九里/三环北路
庄场公寓,3070,,,"邳州/邳州市区/淮河路,近华山路"
邮电局宿舍(泉山区),8153,,,泉山/市二院/二环西路35号
兴美城市广场,6688,,,睢宁/城区/八一东路1号
向阳小区,5709,,,铜山/檀香山/304县道南240米
珍宝岛熙悦府,8333,,,"铜山/铜山万达/创业四路,近长安路"
世纪花园(丰县),4525,,,丰县/城区/中阳大道21号
金尚名著,4981,,,"贾汪/新夏路口/永福路,近转型大道"
教师公寓,9391,,,"鼓楼/清水湾/中山北路,近金马路"
杂品公寓,6361,,,"睢宁/城区/文学北路,近元府中路"
机关小区,4761,,,丰县/城区/向阳路22号
群力小区,4123,,,"贾汪/世纪西路/将军大街,近旗山路"
金彭格兰郡,6222,,,"贾汪/新夏路口/滨河路,近泓福路"
福海佳苑,5744,,,"睢宁/城区/人民路,近文学北路"
机关小区,1987,,,"铜山/檀香山/302县道,近兴马路"
农行宿舍,6168,,,"睢宁/城区/天虹大道,近八一中路"
睢宁装饰城,6449,,,"睢宁/城区/元府中路,近天虹大道"
鼓楼广场,11842,,,"鼓楼/祥和路/中山北路,近二环北路"
中信时代广场,2508,,,贾汪/青山泉镇/贾韩北路111号
温州商城小区,4181,,,贾汪/青山泉镇/前委路84号
中阳二区,5040,,,"丰县/城区/美丰街,近古丰街"
煤建五处宿舍,6791,,,泉山/火花/汉城西路
合苑小区,4603,,,丰县/城区/中阳大道613号
国际未来城(B区),6919,,,邳州/邳州市区/长江西路
环岛阳光花园,6736,,,睢宁/城区/东升街93号
恒阳和泰园,2987,,,"铜山/文泰康城/907乡道,近910乡道"
四处东院,7730,,,"鼓楼/清水湾/天齐南路,近汉城东路"
城西小区,11030,,,"泉山/大润发/工农南路,近湖滨路"
湖滨五期,9763,,,"泉山/大润发/韩山路,近湖滨路"
怡景花园,5312,,,"睢宁/城区/文学北路,近永昶路"
四季花城,6555,,,"新沂/新沂市区/马陵山路,近上海路"
阳光家园,6017,,,"睢宁/城区/天虹大道,近南环路"
花园社区公寓,5955,,,睢宁/城区/新城中路
瀚林苑,6379,,,"邳州/邳州市区/文苑东路,近瑞兴北路"
融汇领御,7006,,,"丰县/城区/中阳大道,近东城路"
碧螺山庄(三区),10056,,,鼓楼/金山桥/金桥路10号
碧螺山庄(二区),10820,,,鼓楼/金山桥/金桥路10号
凯旋花园,7429,,,邳州/邳州市区/民主路
西华园,6419,,,"睢宁/城区/晋陵北路,近人民西路"
碧螺山庄(四区),9944,,,鼓楼/中枢街/金桥路10号
碧螺山庄(一区),10384,,,鼓楼/金山桥/金桥路10号
胜利小区(西区),5093,,,丰县/城区/胜利街
刘湾小区(南区),5000,,,鼓楼/下淀/海鸥路
凤鸣城(B区),6476,,,丰县/城区/工农路
胜利小区(东区),4713,,,丰县/城区/胜利街
民慧园(南区),8139,,,贾汪/青山泉镇/310国道
金山花园(丰县),9700,,,丰县/城区/金山路
丰邑华庭,5866,,,丰县/城区/工农路
世纪梨园,3603,,,丰县/城区/丰黄路
金庄新村,3400,,,丰县/城区/丰黄路
荟苑小区,4953,,,丰县/城区/支农路
周新庄小区,5300,,,丰县/城区/北环路
开宏公寓,5300,,,丰县/城区/北环路
苏楼小区,4800,,,丰县/城区/北苑路
北孔庄小区二期,3612,,,沛县/沛县市区/正阳大道
北孔庄小区(B区),3900,,,沛县/沛县市区/红光路
北孔庄小区(C区),3900,,,沛县/沛县市区/红光路
惠民家园,8095,,,沛县/沛县市区/汉邦路1号
夕阳红公寓,5400,,,沛县/沛县市区/韩信路
凤城花园(B区),4390,,,丰县/城区/工农北路
陈山佳苑,2900,,,贾汪/青山泉镇/京福线
四季花园,1650,,,贾汪/青山泉镇/耿紫线
苏源小区,4545,,,"睢宁/城区/八一西路,近苏源南路"
幸福家园(睢宁县),3448,,,"睢宁/城区/睢宁绕城公路,近幸福路"
水建新村,6615,,,"邳州/邳州市区/花园路,近三汊河路"
金源商贸城,4821,,,"睢宁/城区/红叶南路,近新市路"
康盛花园,5000,,,"睢宁/城区/永昶路,近鸿禧路"
中阳一区,5466,,,"丰县/城区/中央大道,近书院街"
福海佳苑综合楼,5730,,,"睢宁/城区/人民东路,近文学北路"
中山北路227号小区,8626,,,鼓楼/九龙湖/中山北路227号
矿南小区(西区),11735,,,"泉山/西苑/二环西路,近矿山路"
绿地泊林公馆(西区),15807,,,"新城区/商务城/彭祖大道,近太行路"
茶庵小区(B区),6854,,,新城区/奥体中心/新元大道
尚仕名邸(北区),16215,,,云龙/万达广场/和平大道
美的时代城(二期),8874,,,金山桥开发区/高铁站/高新路
美的时代城(三期),9613,,,金山桥开发区/高铁站/高新路
美的时代城(四期),9481,,,金山桥开发区/高铁站/高新路
绿地高铁东城(二期),10037,,,金山桥开发区/高铁站/彭祖大道
绿地高铁东城(三期),8889,,,"金山桥开发区/高铁站/高新路,近彭祖大道"
绿地高铁东城(四期),10000,,,金山桥开发区/高铁站/高新路
御苑新城,3363,,,"丰县/城区/西环路,近白帝河南路"
四海人家,4701,,,"贾汪/新夏路口/超越大道,近206国道"
金地家园,6813,,,沛县/沛县市区/歌风路
煤建三街4号院,12137,,,泉山/大润发/煤建三街
成侯花园(B区),7448,,,睢宁/城区/八一西路400号
瑞凯国际城(B区),7848,,,睢宁/城区/天虹大道
金顶世贸城桂花园(二期),6662,,,睢宁/城区/东升街35号
花园小区(二期),6388,,,睢宁/城区/青年路
天虹世纪城(北区),8130,,,睢宁/城区/天虹大道30号
南湖尚苑(北区),9267,,,铜山/国基城邦/黄河西路168号
欧洲城(东区),7825,,,睢宁/城区/天虹大道
润企润和苑(一期),6547,,,睢宁/城区/新城西路
吉祥家苑,3400,,,"沛县/沛县市区/徐沛路,近新孔线"
金泰名城,7151,,,"睢宁/城区/永安路,近文学北路"
凤凰山安置小区(A区),8400,,,铜山/铜山新区/华山路
凯旋家园,5233,,,"睢宁/城区/中央大街,近东升街"
凤凰山安置小区(B区),5711,,,铜山/铜山新区/华山路
城北新村,3671,,,"丰县/城区/环城北路,近工农北路"
绿地泊林公馆(南区),17937,,,新城区/商务城/彭祖大道
团结新村,3600,,,沛县/沛县市区/南京路
御城华府西院,6400,,,沛县/沛县市区/滨河路
中央御景东区,6520,,,沛县/沛县市区/汤沐路
德信九龙城紫郡,7436,,,沛县/沛县市区/樊哙路
祥和家园,5453,,,沛县/沛县市区/樊哙路
汤沐景苑,6868,,,沛县/沛县市区/汉城南路30号
金诚花园,3600,,,沛县/沛县市区/汉兴路
爱尔杰公寓,4237,,,"睢宁/城区/苏源线,近苏源南路"
管道二公司小区(北一区),12727,,,"泉山/矿业大学/三环南路,近解放南路"
管道二公司小区(南一区),15813,,,"泉山/风华园/三环南路,近北京路"
民惠园,4642,,,贾汪/青山泉镇/韩桥路
五号井花园A区,3298,,,贾汪/青山泉镇/星光路
五号井花园C区,3454,,,贾汪/青山泉镇/星光路
绿地商务城书香苑(北区),15620,,,新城区/商务城/太行路
九里新苑(北区),7449,,,鼓楼/九里/天齐北路
御景湾G区,13268,,,泉山/交通银行/郁金香路
汉韵小区(南区),6363,,,鼓楼/九里/襄王北路
九里城市花园(北区),10013,,,鼓楼/九里/襄王北路
徐州烟厂综合住宅小区,8666,,,鼓楼/祥和路/复兴北路
东刘场小区,12898,,,泉山/湖滨小区/湖北路
阿尔卡迪亚(B区),22453,,,"泉山/大润发/二环西路,近荣景路"
金龙小区,11475,,,泉山/段庄广场/泓福路
雁东小区,10674,,,泉山/段庄广场/燕山路
铜山路230号小区,11717,,,云龙/九七医院/铜山路230号
响山小区,9745,,,云龙/九七医院/铜山路240号
铜山路232号小区,9593,,,云龙/九七医院/铜山路232号
徐州肥磷厂宿舍,10967,,,鼓楼/祥和路/复兴北路
普查西院,9660,,,泉山/大润发/美食小巷
御景湾紫罗兰街区,12971,,,泉山/交通银行/御景路
御景湾香梅街区,13128,,,泉山/交通银行/郁金香路
御景湾DE区,13151,,,泉山/交通银行/海棠路
小韩安置小区(西区),7261,,,新城区/奥体中心/紫金路
小韩安置小区(东区),7261,,,新城区/奥体中心/紫金路
奥都花园(西区),8373,,,"新城区/奥体中心/紫金路,近新元大道"
锦绣山水(北区),14983,,,"鼓楼/清水湾/锦绣大道,近奔腾大道"
郡望花园(南区),13175,,,鼓楼/清水湾/奔腾大道
滨湖御景湾,13774,,,泉山/交通银行/姚庄路
和平上东璟园,15651,,,云龙/万达广场/和平路
睢中教师公寓,5385,,,睢宁/城区/元府东路170号
御景华庭(东区),8309,,,"贾汪/新夏路口/世纪东路,近府佐路"
黄河北58号院,9974,,,鼓楼/庆云桥西/黄河北58号
和平上东臻园,15512,,,云龙/万达广场/和平路
同旺家园(南区),4000,,,"贾汪/青山泉镇/将军大道,近桃花路"
黄河北59号院,8586,,,鼓楼/庆云桥西/黄河北59号
客运宿舍东区(鼓楼),9322,,,鼓楼/庆云桥西/黄河北路
华美星光花园(2期),3217,,,贾汪/青山泉镇/夏桥街
紫薇花园,7411,,,铜山/铜山万达/同兴路5号
山南小镇(B区),11037,,,鼓楼/清水湾/中山北路269号
园丁小区,5463,,,"邳州/邳州市区/文苑东路,近瑞兴北路"
江南苑,7728,,,"邳州/邳州市区/人民路,近三汊河路"
王凌路12号楼,10848,,,云龙/沃尔玛/王凌路12号
拖龙山安置小区,8787,,,铜山/铜山万达/长安路
铜山县农业局宿舍楼,8679,,,泉山/矿业大学/解放南路
同旺家园(北区),4375,,,"贾汪/世纪西路/将军大道,近桃花路"
法苑小区,6015,,,"邳州/邳州市区/运平路,近银杏大道"
西苑小区,6250,,,沛县/沛县市区/东风西路21号
下淀路15号商住楼,8139,,,鼓楼/下淀/下淀路15号
下洪尚景园,12808,,,云龙/火车站/黄河东路
东贺安置小区,6164,,,金山桥开发区/高铁站/广德路
西苑金程公寓,7121,,,泉山/西苑/二环西路160号
王陵大院,11566,,,泉山/市二院/中山南路116号
五号井宿舍小区,2985,,,贾汪/新夏路口/天能路
徐钢五宿舍,7882,,,鼓楼/下淀/下淀路
徐工集团宿舍,4287,,,鼓楼/金山桥/广德路
鑫天花园,2474,,,铜山/铜山万达/府前街
鑫园小区,2976,,,铜山/铜山万达/利林路
新生供电小区,11316,,,云龙/沃尔玛/黄河西路111号
新泉佳苑,10975,,,泉山/矿业大学/梨园路18号
新河花园,2745,,,云龙/国基城邦/502镇道
怡祥小区,2500,,,贾汪/新夏路口/304县道
天山绿洲三期B区,14292,,,"泉山/段庄广场/苏堤北路,近矿山路"
永福城,6605,,,贾汪/新夏路口/山水大道
玉谭小区,8117,,,鼓楼/九里/苏丁路
徐州日报社公寓,10736,,,泉山/凤鸣路/金山东路28号
宣武路8号公寓,8618,,,云龙/沃尔玛/宣武路8号
怡和人家,4545,,,铜山/檀香山/459镇道
云龙小区,10216,,,"云龙/万达广场/东丰路,近黄山路"
泽惠家园,11580,,,鼓楼/祥和路/清水路
淮河西路20号小区,7967,,,铜山/铜山万达/淮河西路20号
湖西雅苑F区,9761,,,泉山/火花/杏马路
湖西雅苑K区,10334,,,泉山/火花/杏马路
湖西雅苑B区,10283,,,泉山/火花/杏马路
湖西雅苑C区,10419,,,泉山/火花/杏马路
湖西雅苑A区,9853,,,泉山/火花/杏马路
徐矿城紫薇园,9209,,,鼓楼/鼓楼周边/平山北路
169堪探南院,11682,,,泉山/段庄广场/煤建西路1街1号
安福大厦,4089,,,丰县/城区/向阳北路13号
安福小区,5731,,,丰县/城区/中阳大道
安隆御景湾,11760,,,新沂/新沂市区/临沭南路
坝头农民公寓,3100,,,邳州/邳州市区/泰州路
滨河名邸,6781,,,"贾汪/新夏路口/滨河路,近民乐路"
城北公寓,4761,,,邳州/邳州市区/奚仲路
传世经典(二期),7075,,,"贾汪/新夏路口/大泉路,近世纪东路"
萃文园,5962,,,丰县/城区/中阳大道17号
城市花园,6204,,,沛县/沛县市区/香城路40号
城投汉邦广场,5546,,,沛县/沛县市区/汉源大道
东方翰苑,6727,,,邳州/邳州市区/邳新路
大黄山工人村,5407,,,金山桥开发区/高铁站/矿山路
地税小区,6076,,,邳州/邳州市区/解放路
东方红大厦,5494,,,鼓楼/彭城广场/大马路17号
法苑新村,3545,,,丰县/城区/西城南路
恩华小区,9205,,,鼓楼/九里/马场湖路
风光地带,6171,,,沛县/沛县市区/新沛路
丰润园,5414,,,丰县/城区/解放东路165号
独秀新村,4500,,,沛县/沛县市区/南京路
东方佳苑,2500,,,邳州/邳州市区/250省道
东方花园,7852,,,睢宁/城区/天虹大道
福慧苑,2787,,,铜山/铜山万达/005乡道
福地新居,10428,,,鼓楼/彭城广场/铜沛路89号
福地人家,3818,,,丰县/城区/北苑路
凤翔小区,4936,,,丰县/城区/解放路150号
凤鸣新村,3144,,,丰县/城区/聚源路
凤鸣花园,4463,,,丰县/城区/大庆路96号
凤凰嘉园,4741,,,丰县/城区/支农路
凤城花园(A区),4225,,,丰县/城区/工农北路
南京路85号小区,8147,,,铜山/铜山万达/南京路85号
亚隆花园,5686,,,金山桥开发区/高铁站/西京路
东方御景,5431,,,贾汪/新夏路口/鲁尔大道
工业小区,4100,,,"邳州/邳州市区/花园路,近青年东路"
润宁佳苑,11363,,,"泉山/矿业大学/新泰路,近金山东路"
泉泰佳苑,12280,,,泉山/矿业大学/三环南路
文化名园,4897,,,"贾汪/世纪西路/泉城路,近旗山路"
王营小区,3300,,,"睢宁/城区/幸福路,沿河西路"
南湖御景,4636,,,"贾汪/新夏路口/超越大道,近天工路"
水秀园,6315,,,"丰县/城区/向阳路,近香榭里路"
九里峰景(A区),13469,,,鼓楼/九龙湖/二环北路
邮电局宿舍(鼓楼区),10693,,,鼓楼/四道街/东阁街
教师综合楼,11616,,,云龙/火车站/铜山路83号
西阁街农贸市场,9202,,,鼓楼/庆云桥西/中山北路195号
幸福家园(西区),11114,,,泉山/段庄广场/新淮海西路
法院宿舍(云龙区),14404,,,云龙/绿地世纪城/备战路
尚景园(北区),12674,,,云龙/火车站/和平路10号
阳光帝景城(北区),7174,,,新沂/新沂市区/新安路
鑫惠花园(南区),7428,,,邳州/邳州市区/南京路
中浙国贸花园(南区),6457,,,邳州/邳州市区/长江西路
省煤炭基本建设公司宿舍,10227,,,泉山/儿童医院/淮海西路268号
翡翠杏山(南区),10505,,,泉山/开元四季/徐肖线
下淀农贸市场,8538,,,鼓楼/杨庄/下淀路
小北门22号院,10155,,,泉山/夹河街东/光明东路
徐州人家白云南区,11192,,,鼓楼/杨庄/白云路
汇川君临华府(南区),8791,,,邳州/邳州市区/香港路
徐州人家白云北区,11089,,,鼓楼/杨庄/白云路
金御祥苑(东区),7717,,,邳州/邳州市区/珠江东路
新苏中心商业广场(南区),7886,,,邳州/邳州市区/银杏大道
西雅园(北区),15249,,,泉山/西苑/西苑中路
景润园(二期),7174,,,新沂/新沂市区/大桥西路82号
苏州花苑(北区),5574,,,新沂/新沂市区/花厅路
天都嘉园(东区),7148,,,新沂/新沂市区/新华路52号
东方名郡(南区),7244,,,邳州/邳州市区/长江路
民理园,11764,,,泉山/中山南路/风化街
丽晶国际(B区),7992,,,睢宁/城区/中山北路
建材小区,8346,,,泉山/段庄广场/矿山路
城市花苑(北区),7564,,,新沂/新沂市区/新华路50号
中枢公寓,11011,,,泉山/中山南路/中枢南街
丰惠华丽家族(北区),7087,,,新沂/新沂市区/人民路98号
开源小区,10367,,,云龙/师大北门/养育巷
丰储小区,10511,,,云龙/师大北门/民主南路
徐州矿山路24号小区,8316,,,泉山/西苑/矿山路24号
两妥颐和小区,4166,,,贾汪/新夏路口/华建路
绿地之窗国际花都一期,13016,,,"金山桥开发区/高铁站/玉湖路,近鲲鹏路"
煤建路10号院,10769,,,泉山/风化街/欧庄路
绿地商务城香颂,16800,,,新城区/绿地商务城/太行路
煤建西路6号院,11707,,,泉山/市二院/建国西路
祥和苑,4687,,,邳州/邳州市区/奚仲路
龙福山水,2800,,,贾汪/新夏路口/310国道
上山安置小区(西区),6046,,,金山桥开发区/高铁站/徐海路
尚品水岸,2564,,,贾汪/新夏路口/302县道
尚景园南区,12824,,,云龙/火车站/和平路10号
少华公寓,11578,,,泉山/彭城广场/少华街
师大奎园校舍,11092,,,泉山/矿业大学/奎南路7号
盛鑫大厦,7457,,,鼓楼/祥和路/奔腾大道
四堡康乐新村公寓,2800,,,铜山/铜山万达/206国道
顺鑫家园,9777,,,鼓楼/祥和路/奔腾大道
天鼎华府,5289,,,"贾汪/步行街/旗山西路,近工商路"
泰信大楼,15539,,,鼓楼/彭城广场/延平路23号
苏苑小区,2400,,,铜山/铜山万达/华润路
苏园里,13193,,,云龙/沃尔玛/解放路
铁路37宿舍,9200,,,鼓楼/堤北/长征路
天智花园,3278,,,贾汪/新夏路口/泉城路
孟家沟人和花园,5362,,,鼓楼/下淀/东三环
南湖尚苑(南区),4772,,,铜山/铜山新区/黄河西路168号
蟠桃五村,5653,,,金山桥开发区/泰隆商业街/杨山路
民和苑,4371,,,贾汪/步行街/团结路
梦佳鑫苑,3464,,,铜山/檀香山/310国道
民生小区,16153,,,云龙/沃尔玛/青年路
乾龙御苑,5043,,,"贾汪/新夏路口/大泉路,近煤源路"
琵琶花园北区,10373,,,鼓楼/祥和路/沈孟路
沙后巷新区,12512,,,云龙/沃尔玛/彭城路
三堡驿居,6565,,,铜山/铜山万达/环镇东路
润天吴都星城小区,5256,,,贾汪/新夏路口/民主路
荣翔花园,5000,,,铜山/铜山万达/银山路
清舒花园,15000,,,泉山/凤鸣路/凤台路10号
清山石韵家园,6666,,,鼓楼/金山桥/蟠桃山路46号
青泉山庄,2197,,,贾汪/青山泉镇/镇中路
第六人民医院家属院,8937,,,泉山/大润发/淮海西路267号
翔瑞嘉苑,2800,,,"贾汪/青山泉镇/202县道,近耿紫线"
金湖山水,3100,,,"沛县/沛县市区/永乐西路,近运河大道"
润企润和苑(二期),6104,,,"睢宁/城区/东升街,近新城西路"
绿地工润和平壹号(三期),13727,,,"云龙/万达广场/民富路,近汉源大道"
绿地工润和平壹号(四期),14000,,,"云龙/万达广场/民富路,近汉源大道"
万科城A5区,12820,,,鼓楼/九里/天齐南路
万科城A5区,12800,,,鼓楼/九里/天齐南路
万科城A2区,15768,,,鼓楼/九里/天齐南路
万科城A3区,17870,,,鼓楼/九里/天齐南路
万科城A4区,12945,,,鼓楼/九里/天齐南路
阳光丽景,5840,,,丰县/城区/解放西路
徐州师范大学东院住宅小区,14944,,,云龙/沃尔玛/解放路
徐沛铁路宿舍小区,3400,,,沛县/沛县市区/汤沭西路15号
绣绮园新村,3600,,,沛县/沛县市区/上海路
幸福小区一期,2727,,,"睢宁/城区/幸福路,近京福线"
幸福花园,5473,,,邳州/邳州市区/泰州路
星星家电职工宿舍楼,6024,,,睢宁/城区/121省道
鑫粮苑小区,5204,,,沛县/沛县市区/正阳大道
信合苑,3926,,,邳州/邳州市区/建设中路18号
新源雅居小区,6240,,,沛县/沛县市区/汉源大道58号
新沛小区,5000,,,沛县/沛县市区/汉城南路
鑫达园小区,5980,,,沛县/沛县市区/东风中路16号
新沛东区,5462,,,沛县/沛县市区/新沛路5号
新华小区,6600,,,新沂/新沂市区/建邺路
铁货小区,8952,,,"云龙/青年路/青年路,近黄河西路"
靖宜家缘,4800,,,"铜山/檀香山/茅村街,近民盛路"
曼哈顿商业广场,6619,,,"睢宁/城区/元府中路,近文学北路"
明珠物流园,3430,,,邳州/邳州市区/华山北路
汤沐小区,5757,,,沛县/沛县市区/汉城南路30号
腾飞新村,3600,,,沛县/沛县市区/南京路
天城公寓,5438,,,邳州/邳州市区/天山南路
天赐佳园,3100,,,邳州/邳州市区/九龙大道
铁路二七宿舍,7062,,,鼓楼/堤北/大庆路
天禄大厦,7974,,,云龙/沃尔玛/民主南路200-5号
时尚小区,6258,,,邳州/邳州市区/奚仲路
世纪花园,7030,,,邳州/邳州市区/恒山路
盛世华庭,3448,,,新沂/新沂市区/新邵线
盛世嘉园,2755,,,睢宁/城区/校前路
睢宁温馨家园,6770,,,睢宁/城区/天虹大道
水馨园小区,4386,,,丰县/城区/向阳路
吴庄花园北区,12395,,,泉山/市二院/明珠路
五州新天地,7355,,,沛县/沛县市区/香城路50号
西贺花园(西区),5495,,,金山桥开发区/高铁站/长安大道
西贺花园(东区),5761,,,"金山桥开发区/高铁站/广德路,近徐海路"
香城怡园,4200,,,沛县/沛县市区/香城路
香颂雅苑,7086,,,沛县/沛县市区/香城路39-77号
祥瑞家园,3987,,,新沂/新沂市区/马陵山路29号
祥和苑,4714,,,丰县/城区/兴华路
新城嘉苑A区,5052,,,沛县/沛县市区/嘉苑路
铁路四宿舍,6481,,,鼓楼/堤北/长征路
铁路宿舍,8988,,,云龙/火车站/青年东路31号
恒盛广场公寓楼,13580,,,泉山/大润发/建国西路288号
湖畔小区,4424,,,"贾汪/青山泉镇/310国道,近星光大道"
墩集花苑,2968,,,"邳州/邳州市区/三先路,近陇海大道"
万隆金碧嘉园,5494,,,邳州/邳州市区/三汊河路
同盛广场,6288,,,邳州/邳州市区/建设中路
土山寺龙润小区,10360,,,云龙/万达广场/幸福路
盛和嘉园,3253,,,"丰县/城区/西城南路,近南环路"
胜阳公寓,1674,,,"铜山/铜山新区/中山路,近苏州路"
明珠花园,2400,,,丰县/城区/永安路
新华家园,5922,,,沛县/沛县市区/东风东路8号
农苑小区,4985,,,丰县/城区/向阳路
明珠御景花园,5833,,,邳州/邳州市区/恒山路
明珠园,6365,,,沛县/沛县市区/汤沐东路2号
南洋新村,3500,,,沛县/沛县市区/上海路
美的公馆,19519,,,金山桥开发区/高铁站/金湖路
瑞福园,4615,,,丰县/城区/环城北路
瑞鑫郡王府,2774,,,新沂/新沂市区/南京路
清怡花园,6882,,,沛县/沛县市区/东风西路2号
如意家园,6230,,,沛县/沛县市区/253省道
高盛唐郡,7446,,,"贾汪/新夏路口/府佐街,近府后街"
汉鑫雅园,5009,,,"铜山/檀香山/运河路,近茅村镇南街"
威尼斯商城,5092,,,"睢宁/城区/中山北路,近元府中路"
安和苑,4188,,,"邳州/邳州市区/天山南路,近化工路"
共建小区,10832,,,泉山/凤鸣路/共建路
鼎瑞雅居(西区),11615,,,泉山/段庄广场/矿山路
消防小区,10359,,,泉山/矿业大学/泰安路
电北小区,15772,,,鼓楼/古彭广场/解放北路
贵邦俊园(东区),12623,,,云龙/九七医院/响山路1-101号
福润佳苑(东区),7857,,,"泉山/段庄广场/福润路,近淮海西路"
雨润新城玉兰苑,8768,,,泉山/火花/310国道
奎西巷49号院,8902,,,泉山/中山南路/建国西路
艺君花园(西区),9793,,,"泉山/西苑/艺君花园路,近黄河南路"
中枢95号院,10416,,,泉山/中山南路/中枢南街
古槐园二期,9500,,,云龙/火车站/铜山路
雨润新城紫薇园(别墅),10908,,,泉山/火花/310国道
雨润新城紫薇园,10540,,,泉山/火花/310国道
华汇时代,5000,,,"睢宁/城区/612省道,近新市街"
美树馆,5400,,,沛县/沛县市区/正阳路
玫瑰家园,5261,,,新沂/新沂市区/五华路
煤城新村,6250,,,沛县/沛县市区/上海路
名仕花园,5675,,,丰县/城区/河滨路2341号
瑞兴小区,4800,,,邳州/邳州市区/瑞星路
塞纳河畔花园洋房小区,9000,,,铜山/铜山万达/华山北路
三连居民公寓,4474,,,邳州/邳州市区/锦江西路
尚品人家,5800,,,丰县/城区/中阳大道
尚书苑,5276,,,邳州/邳州市区/青年东路
申江新村(东区),3600,,,沛县/沛县市区/北京路
胜利小区中区,4887,,,丰县/城区/胜利街
晟翔嘉苑,2948,,,新沂/新沂市区/301县道
盛达花园,6719,,,邳州/邳州市区/建设北路8号
沛县爱颐老年公寓,4200,,,沛县/沛县市区/正阳大道
沛南小区,4500,,,沛县/沛县市区/汉城路
栖凤园,4282,,,丰县/城区/中阳大道003号
沛县汉皇老年公寓,4200,,,沛县/沛县市区/汉邦路
平安公寓式住宅,8000,,,云龙/沃尔玛/解放路179号
中梁香缇公馆,8828,,,"泉山/火花/310国道,近311国道"
榆庄小区,1774,,,"铜山/铜山新区/余梁路,近三皇线"
丽缘小区,3700,,,"贾汪/青山泉镇/通港大道,近305县道"
铜瓷家园,4752,,,"铜山/铜山新区/振兴路,近商业北街"
徐沙河景苑,3144,,,"睢宁/城区/邱魏线,近睢宁绕城高速"
闫庄繁荣小区,3300,,,"贾汪/青山泉镇/繁荣路,近玄界路"
龙珠小区,2800,,,邳州/邳州市区/复兴东路
龙乡苑,5591,,,丰县/城区/解放东路
龙潭公寓,10459,,,金山桥开发区/高铁站/龙潭环路5号
刘官屯新村,2600,,,沛县/沛县市区/253省道
临府花园,5332,,,丰县/城区/新华巷
黎明城市中心花园,7576,,,邳州/邳州市区/青年东路
康乐新村,3600,,,沛县/沛县市区/上海路
康馨园北区,5067,,,"贾汪/新夏路口/转型大道,近大泉路"
奎园小区秋月园,10989,,,泉山/矿业大学/淮塔东路
奎园小区明月园,11986,,,泉山/矿业大学/淮塔东路
奎园小区晓月园,11152,,,泉山/矿业大学/淮塔东路
九州逸景,5454,,,沛县/沛县市区/新沛路24号
凯瑞花园,6087,,,新沂/新沂市区/大桥西路100号
九洲佳园,5874,,,丰县/城区/向阳路66号
敬安二居新村,2600,,,沛县/沛县市区/金虹大道
锦绣水岸,5700,,,丰县/城区/河滨路
锦绣家园,6287,,,沛县/沛县市区/正阳路
锦绣佳园,4291,,,丰县/城区/环城北路
金泽花园,5200,,,邳州/邳州市区/解放路
金泰小区二期,10672,,,泉山/湖滨小区/泰山路，近三环南路
金苑小区(南院),10184,,,鼓楼/金山桥/金苑路1号
金秋小区,3887,,,新沂/新沂市区/针织西巷
汉王供销社小区,7517,,,铜山/国基城邦/珠江路127号
金辉公寓,5728,,,睢宁/城区/东升街
金鹿花园二期,2600,,,沛县/沛县市区/321省道
金陵豪庭,3587,,,新沂/新沂市区/陵沭路
检察院公寓,11355,,,云龙/万达广场/东三环路南段68号
江南名都城,6821,,,沛县/沛县市区/东风东路69号
金安怡丽家园,6248,,,邳州/邳州市区/华山路
金地御园,7290,,,沛县/沛县市区/歌风路
金帝时尚广场,8973,,,邳州/邳州市区/青年东路
金虹嘉园,3000,,,沛县/沛县市区/322省道
金广厦花苑,6287,,,新沂/新沂市区/钟吾路
华西格林春天一期,6485,,,沛县/沛县市区/沛公路
黄河小区,9664,,,泉山/夹河街东/黄河南路275号
家和花园,5963,,,沛县/沛县市区/东风中路66号
佳地雅居,5565,,,邳州/邳州市区/天山南路
荟苑新区,4949,,,丰县/城区/中阳大道5259号
湖滨三期,10899,,,泉山/湖滨小区/湖滨路
湖滨四期,11071,,,泉山/湖滨小区/湖滨路
华西格林春天二期,6615,,,沛县/沛县市区/沛公路
